city_codes,beds,baths,size,price
405,2,2,1976,1600000
265,3,3.1,3082,1548000
407,6,5.2,7463,1750000
266,4,3.1,3391,1559000
300,3,3.1,4753,1850000
175,4,4.1,4243,1590000
175,3,3,4437,1550000
300,3,3.1,4708,1649000
175,4,4.1,4161,1545000
153,3,3.1,4588,1749000
310,5,5,5346,1649999
233,5,3.1,5371,1599000
300,2,1,790,1495000
265,4,4.1,3869,1795816
300,3,3,3600,1580000
300,4,4.1,4411,1700000
368,6,4.1,5582,1800000
266,4,4.1,3670,1995000
266,4,4.1,3900,1599000
153,4,4.1,3300,1749000
266,3,3.1,3440,1549000
87,4,4.2,6637,1595000
300,4,4.1,4121,1625000
175,4,4.2,5170,1995000
368,3,2,1928,1875000
87,5,5,5401,1577000
266,3,3.1,3525,1790000
300,4,3.1,3737,2000000
368,3,2,2800,1775000
368,7,5.1,6241,1875000
300,4,4.1,4235,1499000
368,5,4.1,4620,1525000
175,3,3,4354,1795000
266,4,4.1,4433,1939000
233,5,4.2,5441,1899900
175,6,5.1,4745,1800500
300,5,5.1,4619,1799000
300,4,4.1,4720,1630000
233,5,4.1,5732,1695000
233,4,5.2,8100,1650000
300,4,4.2,5243,1769000
87,5,5.1,5955,1649000
265,4,4.1,3870,1500000
82,5,5,4226,1499000
368,4,4,3500,1750000
266,4,4,4285,1899000
300,4,4.1,4332,1599000
233,5,4.2,5754,1535000
175,4,3.1,5803,1825000
175,4,4.1,5116,1825000
266,4,3.1,3369,1999000
154,7,5.2,5050,1875000
175,3,3,4839,1995000
233,4,3,3978,1500000
368,4,3.1,3570,1550000
265,3,3,4903,1495000
175,4,4.1,4828,1750000
153,3,3,5001,1499000
175,3,3.1,4837,1995000
233,6,6.2,7208,1750000
153,4,4.1,4064,1875000
368,5,4.1,8491,1699000
368,3,3,3860,1499000
266,4,5.1,3649,1990000
300,3,4.1,5113,1995000
153,3,3,3475,1699000
153,3,3.1,3117,1750000
233,6,5.1,5388,1499000
175,3,3.1,4011,1695000
87,7,4.1,5242,1590000
324,5,4,2392,1600000
310,8,7.1,8893,1549900
153,5,5.1,4230,1850000
265,4,4.1,2754,1525000
233,4,4.2,6300,1995000
175,3,4.1,4621,1849000
233,6,5,5204,1499000
175,3,3.1,3748,1795000
175,4,5.2,4300,1985000
265,4,4.1,3500,1975000
300,4,4.1,3811,1595000
265,3,3.1,4029,1595000
266,4,3.1,3844,1830000
175,3,3.1,3857,1865000
300,5,5.1,5500,1950000
175,3,3.1,4271,1990000
153,5,4.1,6364,1895000
300,3,3.1,5298,1990000
64,6,6.1,6280,1999999
265,3,3.1,3042,1495000
265,4,3.1,3752,1895000
153,4,4.1,3952,1595000
233,5,4,7428,1499000
300,4,4.2,4914,1699000
154,2,1,927,210000
101,4,2,1371,250000
141,3,2,1223,215000
141,2,2,1437,225000
141,2,2,1209,219000
141,3,2,1308,199800
233,2,2,1702,242000
185,2,2,875,240000
324,2,1.1,1079,234900
278,3,2,1404,240000
101,2,2,1206,232000
26,3,1.1,1241,249000
278,2,2,1200,229000
101,3,2,1280,249000
228,4,2.1,2319,195000
14,2,1,784,199000
42,3,2,1500,199500
101,3,2,1382,250000
71,3,2,1248,220000
101,3,2,1396,204500
53,4,2,1404,250000
26,2,2,1312,234900
141,2,2,1745,239999
141,2,2,948,209900
228,3,2,1118,220000
141,3,2,1248,238000
249,3,2,1668,240000
150,2,1,864,219000
233,2,2,1800,235000
82,4,1,1000,219999
324,3,2,1140,239900
26,3,1,1141,235000
77,2,1,936,255000
249,2,2,1152,209900
71,2,1,910,219900
213,2,2,1344,255000
101,3,2,1839,255000
101,3,2,1629,255000
185,2,2,875,234888
26,2,2,1505,220000
373,3,2,1557,205000
141,2,2,1344,225000
228,4,3,1716,250500
77,2,2,2224,219900
14,4,2,1880,228000
213,3,2,1152,228000
213,2,2,1066,205000
213,2,1,1000,242000
29,2,1,990,199000
29,2,1,1030,199000
141,2,2,1112,245000
141,3,1,912,219000
324,3,2,1280,245000
141,2,2,1062,229500
324,2,2,1316,229500
141,2,1,792,225000
101,4,2,1659,249999
101,3,2,1543,239999
213,2,1,925,255000
141,2,2,1218,205000
266,2,1,1088,239000
141,2,2,1264,219900
403,3,2,1458,210000
371,4,2,1600,234900
371,4,2,1600,234900
371,4,2,1600,234900
101,3,2,1574,239900
26,3,2,1475,247500
141,2,2,1515,252900
101,4,2,1570,230000
185,3,2,1440,247000
141,3,2,1318,239500
362,2,1,945,225000
101,4,2,1470,250000
213,2,1,992,240000
405,2,2,1488,200000
141,2,2,1233,210000
14,2,2,1344,235000
82,4,3,1550,250000
185,3,2,1584,195000
141,3,2,1357,248500
213,2,1,1080,224995
141,2,2,1216,205500
141,2,1,792,230000
278,2,2,1536,239999
141,2,2,1170,209000
324,3,2,1195,255000
101,3,2,1374,240000
141,2,2,1197,214900
213,3,2,1308,245900
141,2,2,1232,197000
324,5,3,3274,199000
141,3,2,1400,235000
141,3,2,1030,245000
249,2,2,1040,215000
185,3,2,1125,249000
141,2,2,1313,249000
407,2,2,960,219000
324,2,2,1512,225000
362,2,2,1350,255000
26,2,1,976,244900
101,2,2,1206,224900
42,4,2,1900,199000
213,2,2,1098,249000
141,4,2.1,2491,249000
5,2,2,1152,210000
101,3,2,1638,249900
150,1,1,912,252500
228,3,2,1123,245000
141,2,2,1518,229900
141,2,2,1089,215000
101,2,2,1300,229900
82,4,2,1265,249900
141,3,1,1100,224900
141,3,2,1364,250000
101,2,2,1313,209000
141,2,2,1091,195000
101,4,2,1248,239000
233,2,2,1440,229900
141,3,3,1447,245000
362,2,2,1538,249900
141,3,2,1200,249990
101,3,2,1305,229000
141,3,1,1536,239900
26,3,2,1161,255000
141,3,2,1612,255000
141,2,2,1170,214900
101,3,2,1029,210000
101,3,2,1326,209000
29,2,2,1442,244900
141,2,2,1308,243500
141,2,1,792,204000
213,2,1,1000,238000
141,3,1.1,1511,255000
233,3,2,1248,239000
154,3,2,1249,229900
362,2,2,1367,255000
14,3,2,1536,255000
362,2,1,992,218888
213,3,1.1,980,249000
213,3,2,1518,249900
101,4,2,1248,220000
141,2,2,1152,244900
141,2,1,870,239000
266,8,4,2819,250000
141,2,2,974,219999
278,2,2,1200,249000
101,3,2,1588,254988
82,3,1,956,219000
141,2,2.1,1600,249900
26,2,2,1312,245000
26,2,2,1261,255000
141,2,1,720,210000
141,2,2,1440,210000
141,1,1,740,229000
141,2,1,816,229000
141,2,2,939,225000
249,3,2,1320,238900
213,2,2,1007,249999
141,2,2,930,225000
154,3,2,1093,199950
154,2,2,1120,209999
141,2,2,1216,229000
324,3,1,818,220000
101,2,2,1313,195000
324,4,2,1300,239900
26,2,2,1680,199900
278,2,2,1780,249900
101,3,2,1219,251000
101,2,2,1206,199900
324,4,2,1026,234900
141,2,1,792,199000
362,2,2,1098,243000
154,3,2,1098,225000
265,3,2,1872,225000
185,3,2,1728,229000
185,2,2,1200,199500
266,3,2,1248,195000
101,2,2,1313,195000
185,2,2,1000,235000
82,4,2,1465,245000
278,3,2,2108,249999
42,3,2.1,1732,219900
310,1,1,1344,199999
71,2,2,984,252900
185,2,2,1440,249950
82,3,3,1798,255000
373,2,2,1440,198000
141,2,2,1745,245000
14,3,2,1536,247000
77,2,2,1760,249500
249,2,2,1344,223000
14,3,2,1248,239000
101,3,2,1603,252000
154,4,2,1170,252000
101,3,2,1630,250000
405,2,2,1248,259900
324,3,2,1550,299990
154,3,2,1573,269000
101,4,2,1371,250000
141,3,2,1134,269000
26,2,2,1120,269000
26,4,2,1204,257900
213,2,2,1199,262900
324,3,2,1285,279900
213,2,2,1750,299000
77,2,1,950,265000
141,2,2,1168,260000
14,3,2,1668,299000
213,2,2,1404,269999
265,2,2,1157,259000
29,2,2,1392,285900
150,3,3,968,299000
403,4,2,1653,299000
26,2,3,1456,265000
213,3,2,1393,279900
154,4,2,1433,279000
71,2,2,1461,304000
82,3,2,1267,270000
141,3,2,1372,279900
362,3,2,1845,285000
154,2,2,1099,259500
101,3,2,1800,259900
154,2,2,1627,289000
228,4,3,2534,299888
141,3,2.1,1640,275000
141,3,2,1828,304395
26,3,1.1,1241,249000
228,3,1,920,289000
82,4,2,1841,289900
82,4,2,1564,290000
141,3,2,1672,305000
42,3,2,1432,269500
101,3,2,1280,249000
29,2,2,1687,299000
26,2,1.1,1178,265000
228,3,2.1,1544,284999
141,3,3,1224,279750
101,3,2,1382,250000
82,4,2,1196,256000
77,2,2,1610,289000
141,3,2,1437,259000
141,3,2,1652,305000
101,2,2,1835,275000
53,4,2,1404,250000
154,2,2,1463,284500
175,3,2,1226,269000
101,3,2,1495,259000
82,4,2,1950,302000
33,2,1,799,279000
26,3,2,1496,274900
26,3,2,1122,259900
141,3,2,1686,285000
141,5,3,1975,279900
26,2,2,1471,264900
14,2,2,1248,295000
175,3,2,2144,285000
362,3,2,1777,303900
265,3,2,1889,299900
101,3,2,1726,297900
213,2,2,1290,265000
141,3,2,1176,265000
101,3,2,1594,264900
368,2,1,804,296500
213,2,2,1485,274999
213,3,2,900,259900
213,3,2,1344,279900
141,3,2,1566,299000
175,2,1,782,289000
141,3,2,1696,288000
154,5,2.1,1680,289900
310,3,2,1671,265000
141,3,2,1566,299000
141,3,2,1701,260000
101,4,2,1612,265000
26,2,2.1,1837,269900
324,3,2,1441,285000
185,3,2,1152,299990
154,2,2,1295,299000
154,4,2,2017,298000
310,2,2,1127,295000
154,2,2,1507,269000
101,3,3,2093,295000
154,4,2,1460,289900
310,2,1,680,299999
29,2,2,1392,259000
77,2,1,936,255000
324,4,2,1472,298000
233,2,2,1440,285000
213,2,2,1199,274900
141,3,2.1,1821,269000
265,2,2,1567,305000
213,3,2,1393,269900
101,3,2,1936,299000
324,3,2,1080,255900
26,3,2,1700,295000
278,2,2,720,262500
324,4,2.1,1894,285000
213,2,2,1344,255000
141,3,2,2000,285000
101,3,2,1839,255000
154,2,2,1432,299000
14,2,2,1440,279900
154,4,2,1170,257000
101,3,2,1629,255000
154,3,2,1720,299000
26,3,2,1641,259999
141,3,2,1512,292700
154,3,2,1186,299000
29,3,3,1600,292000
29,3,1.1,1136,279000
26,3,2,1450,298000
29,2,1,1000,265000
26,4,2,1707,305000
233,2,1,907,292000
141,3,2,1247,275000
141,3,2,1312,262500
265,2,2,1110,279000
154,2,2,1257,298300
228,4,3,1716,250500
26,3,2,1600,280000
141,3,2,1979,290000
101,3,2,1665,260000
213,2,2,1206,269000
26,2,2,1683,299000
265,2,2,1248,289000
405,2,2,1512,259900
141,3,2,1392,280000
154,2,2,1257,279900
26,3,2,1364,269900
101,3,1.1,1104,285000
141,2,1,672,299900
150,1,1,450,265000
101,3,2,1895,295000
141,3,2,2257,305000
141,2,2,1112,245000
154,2,2,1571,289000
324,3,2,1280,245000
26,3,2,1449,275000
141,3,2,1374,269900
213,3,2,1206,285000
185,2,2,1344,269000
141,3,2,1530,289900
154,2,2,1420,265000
101,3,2,1318,272000
101,4,2,1659,249999
213,2,1,925,255000
29,2,2,1001,279900
14,2,2,1690,265000
26,3,2.1,1486,280000
405,3,2,1640,289900
26,3,2,1475,247500
141,2,2,1515,252900
26,2,3,2039,289000
324,3,2,1291,259900
26,2,2,1668,274500
141,3,2,1380,269900
175,3,2,1396,275000
101,2,2,1130,269000
141,2,2,1761,289000
185,3,2,1440,247000
185,3,2,1125,278500
141,3,2,1325,269000
101,4,2,1470,250000
29,3,2.1,1648,299000
71,2,1,960,259900
5,2,2,1152,260000
324,3,2,1389,279500
101,3,2,1587,269000
82,4,3,1550,250000
141,3,2.1,1597,269900
141,3,2,1357,248500
141,4,3,2295,304900
141,3,2,1532,300000
101,3,0,2009,281000
310,2,1,820,285000
324,3,2,1576,291990
278,2,1,957,299900
175,3,2,1665,287000
82,4,2,1365,275000
141,3,2,1818,293900
101,3,3,1786,303900
213,2,2,1940,295000
324,3,2,1195,255000
141,2,2,1474,275000
213,3,2,1308,245900
141,3,2,1708,299999
362,3,2,1308,269900
373,4,2,1451,299900
101,4,2,1443,262000
175,4,2,1257,279900
228,4,2,1450,299900
101,3,2.1,1779,259000
101,4,4,1682,315000
228,3,2.1,1577,325000
154,3,2,1595,309900
278,4,4,2150,324900
324,3,2,1550,299990
228,3,2,1336,314900
324,3,2,1118,310000
154,4,2,2005,339900
175,2,2,1562,309000
228,3,2.1,1420,350000
58,3,2,1403,342790
233,2,2,1274,335000
213,2,2,1750,299000
29,2,2,2200,324999
154,4,2,1842,335000
154,4,3,2010,350000
185,3,2,1549,349900
29,2,2,1534,321675
278,3,2,1098,315000
249,3,2,1512,349800
71,3,2,1468,349900
14,3,2,1668,299000
154,4,3,3005,355000
150,3,3,968,299000
403,4,2,1653,299000
228,4,2.1,1619,339900
71,3,2,1149,315900
324,4,2.1,2210,323000
228,4,2,1437,335000
310,3,2.1,1660,323100
71,2,2,1461,304000
324,4,3,2227,329900
324,3,2,1850,325000
58,3,2,1573,349290
324,3,2,1898,333490
278,4,2,1760,339990
58,3,3,1858,347990
82,4,3,2277,343990
278,3,2.1,1320,307000
71,3,2,1414,354000
29,2,2,1802,355000
278,3,2.1,1496,320000
175,2,2,1830,354000
278,4,3.1,2189,319900
278,4,3,1853,349900
213,3,2,1371,325000
228,3,2,1686,344500
278,4,2.1,2181,350900
228,4,3,2534,299888
324,4,2.1,1947,349000
141,3,2,1828,304395
324,4,3,2144,319900
71,4,2,1827,340000
324,4,2.1,1947,336990
185,3,2,1442,329999
141,3,2,1672,305000
154,5,3,2670,319900
101,3,2,1952,322000
324,4,3,2456,350000
29,2,2,1687,299000
29,2,2,1687,312000
29,3,2,1863,340000
29,2,2,1561,349000
324,3,2,2042,335000
141,3,2,1767,309000
141,4,2,2333,316000
141,4,3,2329,325000
29,4,3,1919,309988
101,3,2,2084,320000
310,3,2,2057,349999
228,3,2,1518,329000
141,5,2.1,2865,329900
71,3,2,1386,339000
185,4,2,1377,325000
185,3,2,1110,325000
233,3,2,1467,349900
141,3,2,1652,305000
154,3,3,2005,345000
310,2,1,864,355000
29,4,2,1611,345000
175,2,2,1371,322500
154,2,2,1833,339000
71,3,2,1723,322900
82,4,2,1950,302000
175,3,2,1426,345000
324,4,2,2103,335000
228,4,2.1,1619,312000
278,4,2,1553,330000
249,3,2,1404,330000
141,4,3,2838,349900
310,2,1,891,340000
228,4,2,1432,334900
213,3,2,1342,340000
278,4,2.1,2352,355000
29,3,2,1293,335000
26,3,2,1656,315000
141,5,3,3054,340000
141,4,3,2621,349777
141,4,2,2042,335000
14,2,2,1248,295000
141,2,2,2300,339900
228,3,2,1212,329900
362,3,2,1777,303900
265,3,2,1889,299900
101,3,2,1726,297900
154,3,2.1,2051,345000
154,4,4,2551,349000
324,4,2.1,2956,349000
29,4,2.1,1750,349900
228,4,2.1,1633,350000
368,2,1,804,296500
213,2,2,1776,319900
141,3,2,1566,299000
141,3,2,1566,299000
228,3,2,1354,339900
154,2,2,1736,339000
82,3,2,1607,309900
175,2,2,1371,344900
71,3,2,1595,335000
228,3,2,1128,329998
324,4,3,2073,315000
29,3,2,2018,345000
154,3,3,1991,350000
228,3,2,1159,329000
228,3,2.1,1474,309000
154,2,2,1432,349900
185,3,2,1152,299990
154,2,2,1295,299000
154,4,2,2017,298000
154,3,3,2022,339777
101,4,2.1,1829,320000
310,3,2.1,1384,339900
26,3,2,1233,318900
278,4,2.1,1987,330000
141,4,2,1800,325000
310,2,2,1127,295000
228,3,2,1373,349900
265,3,2,1612,347500
324,5,3,3082,349900
233,3,2,1386,349999
265,2,2,1475,349000
141,4,2.1,2746,350000
265,2,2,2032,349900
310,2,1,720,324900
233,3,2,1230,349000
101,3,3,2093,295000
154,2,2,1488,324900
175,3,2,1502,345000
26,3,2.1,1816,307000
310,2,1,680,299999
362,2,2,2176,330000
278,3,2,1680,309700
324,4,2,1472,298000
213,2,2,1370,345000
324,3,2,1555,335000
228,3,2.1,1308,329900
265,2,2,1567,305000
154,4,2,1731,330000
310,3,1.1,1139,330000
101,3,2,1749,319900
101,3,2,1936,299000
265,2,2,1680,349000
403,3,2,1792,329900
71,2,2,1461,338000
26,3,2,1700,295000
141,3,2,1517,319900
310,3,2,1273,328800
228,4,2,1738,330000
310,2,1,866,355000
228,4,2.1,1509,339900
324,4,3,2356,334938
154,2,2,1432,299000
249,3,2,1769,355000
29,3,2.1,1600,335000
324,5,2.1,2385,349000
265,2,2,1276,334900
154,2,2,1488,329900
154,3,2,1720,299000
29,3,2,1842,345000
141,3,2,1962,308000
154,3,2,1186,299000
228,3,2.1,1600,340000
233,2,2,1606,349900
265,2,2,1365,310000
175,3,2,1456,329000
29,3,2,1374,325000
26,3,2,1450,298000
310,3,1,974,329900
29,3,2.1,2524,340000
29,2,2,1473,326053
278,4,3,1895,341000
26,4,2,1707,305000
228,4,2.1,1749,349500
185,3,2,1480,349500
310,4,2,1097,325000
278,3,2.1,1876,310000
228,3,2,1998,340000
33,3,1,1200,349900
310,3,2,1837,389900
310,3,2,1256,389900
228,3,2,2026,362000
175,2,2,1580,364000
233,3,3,2030,400000
228,3,2,2026,399800
58,4,3,2428,399999
233,3,2,1322,369900
407,3,2,1898,385690
213,3,2,1898,371490
265,3,2,1648,369000
29,4,3,2025,375000
216,3,2,1224,395000
228,4,3,1994,405000
310,3,2,1316,405000
228,3,2.1,1420,350000
141,3,2,2040,379900
368,3,2,1352,399900
233,3,2.1,1800,359000
407,4,2,1882,399990
213,2,2,1814,389900
34,3,3.1,2239,394900
154,4,3,2010,350000
249,3,2,1566,365000
185,3,2,1549,349900
213,4,2.1,1990,384880
368,3,2,1411,400000
58,4,3,2428,393990
278,3,2,1820,369900
278,4,2,1980,359000
249,3,2,1512,349800
265,3,3.1,2062,398500
71,3,2,1468,349900
14,3,3,2264,399000
228,5,3,2117,390000
29,4,3,2243,401096
29,4,2,1755,360425
154,4,3,3005,355000
265,3,2,1105,359900
154,4,3,2625,385500
310,4,2.1,1668,380000
29,4,3.1,2439,365000
185,3,2,1391,365000
310,4,2,1400,385000
154,3,2.1,1981,379900
185,4,2,1901,399900
213,5,3,2537,402490
58,3,2,1573,349290
58,4,3,2223,371990
58,3,3,1858,347990
71,3,2,1414,354000
29,4,2,1472,389950
29,2,2,1802,355000
228,4,2,1595,359900
175,2,2,1830,354000
278,4,3,1853,349900
29,4,3,1948,389900
216,3,1,1108,360000
29,4,2,1906,359900
278,4,2.1,2181,350900
310,3,2,1080,363900
228,3,2.1,2077,385000
324,4,2.1,1947,349000
101,3,2,1876,369900
310,4,2,1550,384900
213,4,2,2088,399900
324,4,2,1859,358800
278,3,2,1871,365000
310,3,2,1485,369900
368,3,2,1133,397000
228,3,2.1,1595,360000
233,3,2.1,1636,359000
278,4,2.1,1825,370000
154,4,4,2850,359000
71,3,2,1680,395000
324,4,3,2456,350000
29,4,3,2243,395000
29,2,2,1561,349000
228,4,2.1,2001,369000
228,3,2,2026,374900
228,5,3,2912,360000
213,2,2,1690,398500
141,3,2,1764,370000
154,6,3,2626,369900
213,2,2,1512,368000
265,2,2,1836,358900
278,5,2.1,2571,360000
310,3,2,2057,349999
29,4,3,3225,382000
310,3,2.1,1732,403000
33,4,2,1296,379900
233,3,2,1467,349900
213,4,2,1954,385000
407,3,2.1,1868,366990
71,3,2,1842,369900
26,2,2.1,2133,369000
228,4,2,1806,405000
154,3,3,2005,345000
310,2,1,864,355000
265,3,3,1840,367500
29,4,2,1611,345000
175,3,2,1426,345000
310,3,2,1056,359999
141,4,3,2838,349900
278,4,2.1,2352,355000
213,3,2,1826,379900
71,3,2,1540,389000
141,4,3,2621,349777
185,3,2.1,1468,375000
5,4,3,2303,399000
278,4,3,2084,379000
228,3,2.1,2418,389000
213,3,2.1,1901,405000
278,3,2,2134,369999
154,3,2.1,2051,345000
154,4,4,2551,349000
324,4,2.1,2956,349000
185,3,2,1532,359000
29,4,2.1,1750,349900
228,4,2.1,1633,350000
310,2,1,1000,364900
228,4,2,2051,405000
213,3,2.1,1893,379900
310,3,2,1871,365000
278,4,1,1766,399900
265,3,2,1258,375000
265,2,2,1664,359000
310,3,1,1000,389999
29,2,2,1929,369000
278,5,2.1,2441,379900
29,3,2,2018,345000
154,3,3,1991,350000
213,4,3,2140,367000
310,3,1,1339,370000
185,4,3,2189,380000
141,4,2,2576,389900
154,2,2,1432,349900
213,3,2,1757,369900
154,2,2,1806,398700
405,3,2.1,1559,365000
29,4,2,1811,375000
228,3,2,1373,349900
265,3,2,1612,347500
324,5,3,3082,349900
233,3,2,1386,349999
265,2,2,1475,349000
310,3,2,1416,379900
141,4,2.1,2746,350000
310,2,1,900,360000
265,2,2,2032,349900
233,3,2,1352,395000
233,3,2,1230,349000
175,3,2,1502,345000
310,3,1,1156,385000
213,2,2,1370,345000
141,3,2,1768,369900
405,4,2.1,2052,399000
185,4,3,1960,397990
154,4,2,2191,369900
154,2,2,1488,359900
175,2,2,1580,375000
228,4,3,2661,398000
154,4,3.1,2551,382000
265,2,2,1680,349000
141,4,2.1,2860,369900
185,3,2.1,2180,365000
310,3,2,1581,399000
213,3,2,1757,365000
310,2,1,866,355000
228,3,2,1502,369900
233,2,2,1502,375000
228,3,2.1,1920,365000
249,3,2,1769,355000
228,4,3,2071,389900
29,4,3,2952,395432
278,3,2,1768,374900
71,3,2,1941,359000
324,5,2.1,2385,349000
29,3,2,1895,359950
228,3,2.1,1589,399900
71,3,3,2063,389900
228,4,2,1683,369988
29,3,2,1842,345000
300,2,2,1347,380000
213,4,3,2474,393065
185,4,3,2223,380000
14,4,3,2160,375000
141,4,3,2462,357777
310,4,2,1344,395000
233,2,2,1606,349900
29,4,2,1852,365000
310,3,2,1242,369999
154,2,2.1,2230,385000
407,2,2,1152,375000
228,4,2.1,1749,349500
228,4,3,2044,374999
231,3,2,1774,359000
228,3,2.1,1873,359000
33,3,1.1,1073,390000
185,3,2,1480,349500
233,3,2.1,1462,419900
213,3,2.1,2032,419900
64,4,2,2001,409900
310,3,3,1382,412500
310,4,2,1579,409999
175,2,2.1,1572,424900
266,3,2,2229,435000
233,5,3,2189,446000
233,3,3,2030,400000
228,3,2,2026,399800
58,4,3,2428,399999
154,3,3,2112,419500
175,2,2,898,449000
216,3,2,1224,395000
228,4,3,1994,405000
310,3,2,1316,405000
87,3,2,1374,445000
405,3,3,3040,425000
249,3,2.1,2269,445000
368,3,2,1352,399900
233,3,2.1,2328,449900
405,4,2,1738,425000
405,4,3,2288,449900
407,4,2,1882,399990
233,3,2.1,1716,440000
87,3,2.1,1475,449900
213,5,2.1,2588,419999
87,3,2,1739,448000
154,3,3,2331,419900
310,2,1,1164,415000
310,3,2,2028,419000
228,4,2,1638,419000
228,3,3,1983,409900
58,4,2,2080,421731
58,5,3,2854,448163
58,5,3,2854,450163
368,3,2,1411,400000
368,4,3,1951,440000
213,3,2,1437,450000
265,3,3.1,2062,398500
14,3,3,2264,399000
185,5,2.1,2511,449999
29,4,3,2243,401096
29,4,4.1,4107,428900
87,3,2.1,1320,419880
233,3,2,1950,430000
185,4,3,2315,419000
228,3,2,1465,420000
185,4,2,1901,399900
310,4,2.1,1567,410000
141,3,2,2258,450000
5,4,2.1,2126,452495
213,5,3,2537,402490
185,4,3,2595,445000
185,4,3,2499,449999
405,5,3,2816,445000
29,5,3,3252,420000
34,3,3,1972,419000
185,4,3,2735,449900
266,3,2,1475,445000
213,4,2,2088,399900
175,5,3.1,2304,439000
310,4,2,1618,419900
368,3,2,1133,397000
407,5,3,2782,410000
368,3,2,1836,438000
71,3,2,1680,395000
71,4,3,2641,429000
29,4,3,2243,395000
87,3,2,1686,455000
87,3,1.1,1095,440000
29,4,2.1,2789,415000
213,2,2,1690,398500
29,3,3,2700,432800
213,3,2,2284,407500
233,4,3,2005,424900
213,4,2.1,1953,415900
228,4,3,2841,419900
154,3,2.1,2625,421000
310,3,2,2056,423650
310,3,2.1,1732,403000
368,4,2,1948,435000
233,4,2,1895,429000
233,3,2.1,2037,439900
185,4,3,2300,419950
233,4,2.1,1828,424900
249,3,3.1,2066,429900
228,4,2,1806,405000
405,4,3,2949,415000
265,3,2,1896,449900
310,3,2,1486,419990
310,3,2.1,1530,419000
407,3,2,1945,449900
233,4,2.1,2137,449900
213,3,2,2311,439900
5,4,3,2303,399000
213,3,2.1,1901,405000
154,3,2.1,2044,435000
310,3,2,2250,439900
310,4,2,1473,449900
213,4,2.1,2563,424990
213,4,3,2298,415000
228,4,3,2363,418000
233,5,3,2776,439950
228,4,2,2051,405000
249,3,2,2114,415000
233,3,3,2608,453000
233,4,3,2585,449900
407,4,3,2821,434900
407,3,2.1,2789,448000
185,4,3,2339,440000
310,3,2,1125,418800
213,3,3,2255,409900
278,4,1,1766,399900
233,3,2.1,1840,425000
368,4,3,2210,450000
233,3,2.1,2112,442500
310,3,2.1,1501,415000
266,3,2,2102,418000
154,2,2,1763,449900
29,5,3,2550,409900
185,3,2,1973,410000
58,4,3,2537,409900
185,3,2.1,2304,419990
228,3,2.1,1930,429900
405,4,2,1564,415000
233,4,3,2079,409000
71,4,2,2022,450000
71,4,2,1997,424900
213,5,3,2904,435000
87,2,2,1412,422900
228,3,3.1,4207,450000
154,4,3,2256,419000
154,2,2,1806,398700
233,4,2,1966,429999
310,4,2.1,1957,418900
213,4,2.1,2877,425000
87,3,2,1442,425000
233,3,3,2154,445000
87,3,2,1357,429998
310,3,2,1711,409900
213,4,3.1,2657,439840
233,5,3,2601,434900
213,4,2.1,3192,425000
233,3,2,1352,395000
213,3,2.1,1655,418900
228,5,4,3114,429900
175,3,2,2270,455000
101,3,2.1,2601,419900
368,3,2.1,1970,423000
368,3,2.1,1650,406500
310,3,2,1540,439900
310,3,2,1542,419900
185,4,3,2442,429990
310,4,2,1900,424900
405,3,2,1629,415000
29,2,2.1,2700,454900
141,3,2,1633,425000
213,2,2,2091,424900
407,4,3,2784,450000
175,3,2,1700,439900
405,4,2.1,2052,399000
233,5,3,2365,451990
175,4,3,1840,429900
185,4,3,1960,397990
310,3,2,1300,429900
141,4,2.1,2350,450500
228,4,3,2661,398000
58,5,3,2808,414900
175,3,3,1806,439000
175,3,2,1950,439900
185,5,2.1,2628,437900
310,3,2,1581,399000
233,4,3,2977,455000
407,3,2.1,2585,451500
33,4,2,1536,415000
368,4,3,1873,425000
213,4,3,2255,434000
213,4,2.1,2428,415000
213,4,2,2320,417000
407,4,2,1925,419500
175,3,2,2025,439000
407,4,3,2660,424999
213,5,4,2946,439000
265,3,3,2372,409000
29,4,3,2952,395432
233,4,3,2010,428900
265,2,2,1370,440000
265,3,2,1834,439700
228,3,2.1,1589,399900
233,5,3,2643,445900
228,4,3,2961,433000
310,4,1.1,1620,417000
34,3,3,3079,410000
368,4,2.1,2118,449990
154,2,2,1605,449000
154,3,3,2044,419000
310,4,2,1344,395000
311,5,3,2731,419999
233,5,3.1,3114,469900
233,5,3,2189,446000
154,2,2.1,2277,499000
34,4,2,2304,495000
175,2,2,898,449000
87,4,3,1701,480000
87,4,3,2041,480000
87,3,2,1374,445000
249,3,2.1,2269,445000
233,3,2.1,2328,449900
405,4,3,2288,449900
87,3,2.1,1475,449900
233,5,3,2290,465000
87,3,2,1739,448000
58,5,3,2854,448163
58,5,3,2854,450163
213,3,2,1437,450000
87,3,2,1300,469500
14,4,3,3090,499000
185,5,2.1,2511,449999
265,3,3,1909,475000
175,4,2,1738,464500
77,4,2,2517,499999
407,5,4.1,3409,501900
87,4,2,1592,465000
233,5,3,2984,479000
87,4,3,1886,499900
141,3,2,2258,450000
5,4,2.1,2126,452495
71,6,4,3105,460490
185,4,3,2595,445000
185,4,3,2499,449999
405,5,3,2816,445000
185,4,3,2735,449900
266,3,2,1475,445000
154,3,3.1,2966,494777
213,4,4.1,3189,484350
213,5,3,3021,499900
