,Unnamed: 0,city_codes,beds,baths,size,price
5432,5432,362,2,2.0,1538,249900
5433,5433,141,3,2.0,1200,249990
5434,5434,101,3,2.0,1305,229000
5435,5435,141,3,1.0,1536,239900
5436,5436,26,3,2.0,1161,255000
5437,5437,141,3,2.0,1612,255000
5438,5438,141,2,2.0,1170,214900
5439,5439,101,3,2.0,1029,210000
5440,5440,101,3,2.0,1326,209000
5441,5441,29,2,2.0,1442,244900
5442,5442,141,2,2.0,1308,243500
5443,5443,141,2,1.0,792,204000
5444,5444,213,2,1.0,1000,238000
5445,5445,141,3,1.1,1511,255000
5446,5446,233,3,2.0,1248,239000
5447,5447,154,3,2.0,1249,229900
5448,5448,362,2,2.0,1367,255000
5449,5449,14,3,2.0,1536,255000
5450,5450,362,2,1.0,992,218888
5451,5451,213,3,1.1,980,249000
5452,5452,213,3,2.0,1518,249900
5453,5453,101,4,2.0,1248,220000
5454,5454,141,2,2.0,1152,244900
5455,5455,141,2,1.0,870,239000
5456,5456,266,8,4.0,2819,250000
5457,5457,141,2,2.0,974,219999
5458,5458,278,2,2.0,1200,249000
5459,5459,101,3,2.0,1588,254988
5460,5460,82,3,1.0,956,219000
5461,5461,141,2,2.1,1600,249900
5462,5462,26,2,2.0,1312,245000
5463,5463,26,2,2.0,1261,255000
5464,5464,141,2,1.0,720,210000
5465,5465,141,2,2.0,1440,210000
5466,5466,141,1,1.0,740,229000
5467,5467,141,2,1.0,816,229000
5468,5468,141,2,2.0,939,225000
5469,5469,249,3,2.0,1320,238900
5470,5470,213,2,2.0,1007,249999
5471,5471,141,2,2.0,930,225000
5472,5472,154,3,2.0,1093,199950
5473,5473,154,2,2.0,1120,209999
5474,5474,141,2,2.0,1216,229000
5475,5475,324,3,1.0,818,220000
5476,5476,101,2,2.0,1313,195000
5477,5477,324,4,2.0,1300,239900
5478,5478,26,2,2.0,1680,199900
5479,5479,278,2,2.0,1780,249900
5480,5480,101,3,2.0,1219,251000
5481,5481,101,2,2.0,1206,199900
5482,5482,324,4,2.0,1026,234900
5483,5483,141,2,1.0,792,199000
5484,5484,362,2,2.0,1098,243000
5485,5485,154,3,2.0,1098,225000
5486,5486,265,3,2.0,1872,225000
5487,5487,185,3,2.0,1728,229000
5488,5488,185,2,2.0,1200,199500
5489,5489,266,3,2.0,1248,195000
5490,5490,101,2,2.0,1313,195000
5491,5491,185,2,2.0,1000,235000
5492,5492,82,4,2.0,1465,245000
5493,5493,278,3,2.0,2108,249999
5494,5494,42,3,2.1,1732,219900
5495,5495,310,1,1.0,1344,199999
5496,5496,71,2,2.0,984,252900
5497,5497,185,2,2.0,1440,249950
5498,5498,82,3,3.0,1798,255000
5499,5499,373,2,2.0,1440,198000
5500,5500,141,2,2.0,1745,245000
5501,5501,14,3,2.0,1536,247000
5502,5502,77,2,2.0,1760,249500
5503,5503,249,2,2.0,1344,223000
5504,5504,14,3,2.0,1248,239000
5505,5505,101,3,2.0,1603,252000
5506,5506,154,4,2.0,1170,252000
5507,5507,101,3,2.0,1630,250000
5508,5508,405,2,2.0,1248,259900
5509,5509,324,3,2.0,1550,299990
5510,5510,154,3,2.0,1573,269000
5511,5511,101,4,2.0,1371,250000
5512,5512,141,3,2.0,1134,269000
5513,5513,26,2,2.0,1120,269000
5514,5514,26,4,2.0,1204,257900
5515,5515,213,2,2.0,1199,262900
5516,5516,324,3,2.0,1285,279900
5517,5517,213,2,2.0,1750,299000
5518,5518,77,2,1.0,950,265000
5519,5519,141,2,2.0,1168,260000
5520,5520,14,3,2.0,1668,299000
5521,5521,213,2,2.0,1404,269999
5522,5522,265,2,2.0,1157,259000
5523,5523,29,2,2.0,1392,285900
5524,5524,150,3,3.0,968,299000
5525,5525,403,4,2.0,1653,299000
5526,5526,26,2,3.0,1456,265000
5527,5527,213,3,2.0,1393,279900
5528,5528,154,4,2.0,1433,279000
5529,5529,71,2,2.0,1461,304000
5530,5530,82,3,2.0,1267,270000
5531,5531,141,3,2.0,1372,279900
5532,5532,362,3,2.0,1845,285000
5533,5533,154,2,2.0,1099,259500
5534,5534,101,3,2.0,1800,259900
5535,5535,154,2,2.0,1627,289000
5536,5536,228,4,3.0,2534,299888
5537,5537,141,3,2.1,1640,275000
5538,5538,141,3,2.0,1828,304395
5539,5539,26,3,1.1,1241,249000
5540,5540,228,3,1.0,920,289000
5541,5541,82,4,2.0,1841,289900
5542,5542,82,4,2.0,1564,290000
5543,5543,141,3,2.0,1672,305000
5544,5544,42,3,2.0,1432,269500
5545,5545,101,3,2.0,1280,249000
5546,5546,29,2,2.0,1687,299000
5547,5547,26,2,1.1,1178,265000
5548,5548,228,3,2.1,1544,284999
5549,5549,141,3,3.0,1224,279750
5550,5550,101,3,2.0,1382,250000
5551,5551,82,4,2.0,1196,256000
5552,5552,77,2,2.0,1610,289000
5553,5553,141,3,2.0,1437,259000
5554,5554,141,3,2.0,1652,305000
5555,5555,101,2,2.0,1835,275000
5556,5556,53,4,2.0,1404,250000
5557,5557,154,2,2.0,1463,284500
5558,5558,175,3,2.0,1226,269000
5559,5559,101,3,2.0,1495,259000
5560,5560,82,4,2.0,1950,302000
5561,5561,33,2,1.0,799,279000
5562,5562,26,3,2.0,1496,274900
5563,5563,26,3,2.0,1122,259900
5564,5564,141,3,2.0,1686,285000
5565,5565,141,5,3.0,1975,279900
5566,5566,26,2,2.0,1471,264900
5567,5567,14,2,2.0,1248,295000
5568,5568,175,3,2.0,2144,285000
5569,5569,362,3,2.0,1777,303900
5570,5570,265,3,2.0,1889,299900
5571,5571,101,3,2.0,1726,297900
5572,5572,213,2,2.0,1290,265000
5573,5573,141,3,2.0,1176,265000
5574,5574,101,3,2.0,1594,264900
5575,5575,368,2,1.0,804,296500
5576,5576,213,2,2.0,1485,274999
5577,5577,213,3,2.0,900,259900
5578,5578,213,3,2.0,1344,279900
5579,5579,141,3,2.0,1566,299000
5580,5580,175,2,1.0,782,289000
5581,5581,141,3,2.0,1696,288000
5582,5582,154,5,2.1,1680,289900
5583,5583,310,3,2.0,1671,265000
5584,5584,141,3,2.0,1566,299000
5585,5585,141,3,2.0,1701,260000
5586,5586,101,4,2.0,1612,265000
5587,5587,26,2,2.1,1837,269900
5588,5588,324,3,2.0,1441,285000
5589,5589,185,3,2.0,1152,299990
5590,5590,154,2,2.0,1295,299000
5591,5591,154,4,2.0,2017,298000
5592,5592,310,2,2.0,1127,295000
5593,5593,154,2,2.0,1507,269000
5594,5594,101,3,3.0,2093,295000
5595,5595,154,4,2.0,1460,289900
5596,5596,310,2,1.0,680,299999
5597,5597,29,2,2.0,1392,259000
5598,5598,77,2,1.0,936,255000
5599,5599,324,4,2.0,1472,298000
5600,5600,233,2,2.0,1440,285000
5601,5601,213,2,2.0,1199,274900
5602,5602,141,3,2.1,1821,269000
5603,5603,265,2,2.0,1567,305000
5604,5604,213,3,2.0,1393,269900
5605,5605,101,3,2.0,1936,299000
5606,5606,324,3,2.0,1080,255900
5607,5607,26,3,2.0,1700,295000
5608,5608,278,2,2.0,720,262500
5609,5609,324,4,2.1,1894,285000
5610,5610,213,2,2.0,1344,255000
5611,5611,141,3,2.0,2000,285000
5612,5612,101,3,2.0,1839,255000
5613,5613,154,2,2.0,1432,299000
5614,5614,14,2,2.0,1440,279900
5615,5615,154,4,2.0,1170,257000
5616,5616,101,3,2.0,1629,255000
5617,5617,154,3,2.0,1720,299000
5618,5618,26,3,2.0,1641,259999
5619,5619,141,3,2.0,1512,292700
5620,5620,154,3,2.0,1186,299000
5621,5621,29,3,3.0,1600,292000
5622,5622,29,3,1.1,1136,279000
5623,5623,26,3,2.0,1450,298000
5624,5624,29,2,1.0,1000,265000
5625,5625,26,4,2.0,1707,305000
5626,5626,233,2,1.0,907,292000
5627,5627,141,3,2.0,1247,275000
5628,5628,141,3,2.0,1312,262500
5629,5629,265,2,2.0,1110,279000
5630,5630,154,2,2.0,1257,298300
5631,5631,228,4,3.0,1716,250500
5632,5632,26,3,2.0,1600,280000
5633,5633,141,3,2.0,1979,290000
5634,5634,101,3,2.0,1665,260000
5635,5635,213,2,2.0,1206,269000
5636,5636,26,2,2.0,1683,299000
5637,5637,265,2,2.0,1248,289000
5638,5638,405,2,2.0,1512,259900
5639,5639,141,3,2.0,1392,280000
5640,5640,154,2,2.0,1257,279900
5641,5641,26,3,2.0,1364,269900
5642,5642,101,3,1.1,1104,285000
5643,5643,141,2,1.0,672,299900
5644,5644,150,1,1.0,450,265000
5645,5645,101,3,2.0,1895,295000
5646,5646,141,3,2.0,2257,305000
5647,5647,141,2,2.0,1112,245000
5648,5648,154,2,2.0,1571,289000
5649,5649,324,3,2.0,1280,245000
5650,5650,26,3,2.0,1449,275000
5651,5651,141,3,2.0,1374,269900
5652,5652,213,3,2.0,1206,285000
5653,5653,185,2,2.0,1344,269000
5654,5654,141,3,2.0,1530,289900
5655,5655,154,2,2.0,1420,265000
5656,5656,101,3,2.0,1318,272000
5657,5657,101,4,2.0,1659,249999
5658,5658,213,2,1.0,925,255000
5659,5659,29,2,2.0,1001,279900
5660,5660,14,2,2.0,1690,265000
5661,5661,26,3,2.1,1486,280000
5662,5662,405,3,2.0,1640,289900
5663,5663,26,3,2.0,1475,247500
5664,5664,141,2,2.0,1515,252900
5665,5665,26,2,3.0,2039,289000
5666,5666,324,3,2.0,1291,259900
5667,5667,26,2,2.0,1668,274500
5668,5668,141,3,2.0,1380,269900
5669,5669,175,3,2.0,1396,275000
5670,5670,101,2,2.0,1130,269000
5671,5671,141,2,2.0,1761,289000
5672,5672,185,3,2.0,1440,247000
5673,5673,185,3,2.0,1125,278500
5674,5674,141,3,2.0,1325,269000
5675,5675,101,4,2.0,1470,250000
5676,5676,29,3,2.1,1648,299000
5677,5677,71,2,1.0,960,259900
5678,5678,5,2,2.0,1152,260000
5679,5679,324,3,2.0,1389,279500
5680,5680,101,3,2.0,1587,269000
5681,5681,82,4,3.0,1550,250000
5682,5682,141,3,2.1,1597,269900
5683,5683,141,3,2.0,1357,248500
5684,5684,141,4,3.0,2295,304900
5685,5685,141,3,2.0,1532,300000
5686,5686,101,3,0.0,2009,281000
5687,5687,310,2,1.0,820,285000
5688,5688,324,3,2.0,1576,291990
5689,5689,278,2,1.0,957,299900
5690,5690,175,3,2.0,1665,287000
5691,5691,82,4,2.0,1365,275000
5692,5692,141,3,2.0,1818,293900
5693,5693,101,3,3.0,1786,303900
5694,5694,213,2,2.0,1940,295000
5695,5695,324,3,2.0,1195,255000
5696,5696,141,2,2.0,1474,275000
5697,5697,213,3,2.0,1308,245900
5698,5698,141,3,2.0,1708,299999
5699,5699,362,3,2.0,1308,269900
5700,5700,373,4,2.0,1451,299900
5701,5701,101,4,2.0,1443,262000
5702,5702,175,4,2.0,1257,279900
5703,5703,228,4,2.0,1450,299900
5704,5704,101,3,2.1,1779,259000
5705,5705,101,4,4.0,1682,315000
5706,5706,228,3,2.1,1577,325000
5707,5707,154,3,2.0,1595,309900
5708,5708,278,4,4.0,2150,324900
5709,5709,324,3,2.0,1550,299990
5710,5710,228,3,2.0,1336,314900
5711,5711,324,3,2.0,1118,310000
5712,5712,154,4,2.0,2005,339900
5713,5713,175,2,2.0,1562,309000
5714,5714,228,3,2.1,1420,350000
5715,5715,58,3,2.0,1403,342790
5716,5716,233,2,2.0,1274,335000
5717,5717,213,2,2.0,1750,299000
5718,5718,29,2,2.0,2200,324999
5719,5719,154,4,2.0,1842,335000
5720,5720,154,4,3.0,2010,350000
5721,5721,185,3,2.0,1549,349900
5722,5722,29,2,2.0,1534,321675
5723,5723,278,3,2.0,1098,315000
5724,5724,249,3,2.0,1512,349800
5725,5725,71,3,2.0,1468,349900
5726,5726,14,3,2.0,1668,299000
5727,5727,154,4,3.0,3005,355000
5728,5728,150,3,3.0,968,299000
5729,5729,403,4,2.0,1653,299000
5730,5730,228,4,2.1,1619,339900
5731,5731,71,3,2.0,1149,315900
5732,5732,324,4,2.1,2210,323000
5733,5733,228,4,2.0,1437,335000
5734,5734,310,3,2.1,1660,323100
5735,5735,71,2,2.0,1461,304000
5736,5736,324,4,3.0,2227,329900
5737,5737,324,3,2.0,1850,325000
5738,5738,58,3,2.0,1573,349290
5739,5739,324,3,2.0,1898,333490
5740,5740,278,4,2.0,1760,339990
5741,5741,58,3,3.0,1858,347990
5742,5742,82,4,3.0,2277,343990
5743,5743,278,3,2.1,1320,307000
5744,5744,71,3,2.0,1414,354000
5745,5745,29,2,2.0,1802,355000
5746,5746,278,3,2.1,1496,320000
5747,5747,175,2,2.0,1830,354000
5748,5748,278,4,3.1,2189,319900
5749,5749,278,4,3.0,1853,349900
5750,5750,213,3,2.0,1371,325000
5751,5751,228,3,2.0,1686,344500
5752,5752,278,4,2.1,2181,350900
5753,5753,228,4,3.0,2534,299888
5754,5754,324,4,2.1,1947,349000
5755,5755,141,3,2.0,1828,304395
5756,5756,324,4,3.0,2144,319900
5757,5757,71,4,2.0,1827,340000
5758,5758,324,4,2.1,1947,336990
5759,5759,185,3,2.0,1442,329999
5760,5760,141,3,2.0,1672,305000
5761,5761,154,5,3.0,2670,319900
5762,5762,101,3,2.0,1952,322000
5763,5763,324,4,3.0,2456,350000
5764,5764,29,2,2.0,1687,299000
5765,5765,29,2,2.0,1687,312000
5766,5766,29,3,2.0,1863,340000
5767,5767,29,2,2.0,1561,349000
5768,5768,324,3,2.0,2042,335000
5769,5769,141,3,2.0,1767,309000
5770,5770,141,4,2.0,2333,316000
5771,5771,141,4,3.0,2329,325000
5772,5772,29,4,3.0,1919,309988
5773,5773,101,3,2.0,2084,320000
5774,5774,310,3,2.0,2057,349999
5775,5775,228,3,2.0,1518,329000
5776,5776,141,5,2.1,2865,329900
5777,5777,71,3,2.0,1386,339000
5778,5778,185,4,2.0,1377,325000
5779,5779,185,3,2.0,1110,325000
5780,5780,233,3,2.0,1467,349900
5781,5781,141,3,2.0,1652,305000
5782,5782,154,3,3.0,2005,345000
5783,5783,310,2,1.0,864,355000
5784,5784,29,4,2.0,1611,345000
5785,5785,175,2,2.0,1371,322500
5786,5786,154,2,2.0,1833,339000
5787,5787,71,3,2.0,1723,322900
5788,5788,82,4,2.0,1950,302000
5789,5789,175,3,2.0,1426,345000
5790,5790,324,4,2.0,2103,335000
5791,5791,228,4,2.1,1619,312000
5792,5792,278,4,2.0,1553,330000
5793,5793,249,3,2.0,1404,330000
5794,5794,141,4,3.0,2838,349900
5795,5795,310,2,1.0,891,340000
5796,5796,228,4,2.0,1432,334900
5797,5797,213,3,2.0,1342,340000
5798,5798,278,4,2.1,2352,355000
5799,5799,29,3,2.0,1293,335000
5800,5800,26,3,2.0,1656,315000
5801,5801,141,5,3.0,3054,340000
5802,5802,141,4,3.0,2621,349777
5803,5803,141,4,2.0,2042,335000
5804,5804,14,2,2.0,1248,295000
5805,5805,141,2,2.0,2300,339900
5806,5806,228,3,2.0,1212,329900
5807,5807,362,3,2.0,1777,303900
5808,5808,265,3,2.0,1889,299900
5809,5809,101,3,2.0,1726,297900
5810,5810,154,3,2.1,2051,345000
5811,5811,154,4,4.0,2551,349000
5812,5812,324,4,2.1,2956,349000
5813,5813,29,4,2.1,1750,349900
5814,5814,228,4,2.1,1633,350000
5815,5815,368,2,1.0,804,296500
5816,5816,213,2,2.0,1776,319900
5817,5817,141,3,2.0,1566,299000
5818,5818,141,3,2.0,1566,299000
5819,5819,228,3,2.0,1354,339900
5820,5820,154,2,2.0,1736,339000
5821,5821,82,3,2.0,1607,309900
5822,5822,175,2,2.0,1371,344900
5823,5823,71,3,2.0,1595,335000
5824,5824,228,3,2.0,1128,329998
5825,5825,324,4,3.0,2073,315000
5826,5826,29,3,2.0,2018,345000
5827,5827,154,3,3.0,1991,350000
5828,5828,228,3,2.0,1159,329000
5829,5829,228,3,2.1,1474,309000
5830,5830,154,2,2.0,1432,349900
5831,5831,185,3,2.0,1152,299990
5832,5832,154,2,2.0,1295,299000
5833,5833,154,4,2.0,2017,298000
5834,5834,154,3,3.0,2022,339777
5835,5835,101,4,2.1,1829,320000
5836,5836,310,3,2.1,1384,339900
5837,5837,26,3,2.0,1233,318900
5838,5838,278,4,2.1,1987,330000
5839,5839,141,4,2.0,1800,325000
5840,5840,310,2,2.0,1127,295000
5841,5841,228,3,2.0,1373,349900
5842,5842,265,3,2.0,1612,347500
5843,5843,324,5,3.0,3082,349900
5844,5844,233,3,2.0,1386,349999
5845,5845,265,2,2.0,1475,349000
5846,5846,141,4,2.1,2746,350000
5847,5847,265,2,2.0,2032,349900
5848,5848,310,2,1.0,720,324900
5849,5849,233,3,2.0,1230,349000
5850,5850,101,3,3.0,2093,295000
5851,5851,154,2,2.0,1488,324900
5852,5852,175,3,2.0,1502,345000
5853,5853,26,3,2.1,1816,307000
5854,5854,310,2,1.0,680,299999
5855,5855,362,2,2.0,2176,330000
5856,5856,278,3,2.0,1680,309700
5857,5857,324,4,2.0,1472,298000
5858,5858,213,2,2.0,1370,345000
5859,5859,324,3,2.0,1555,335000
5860,5860,228,3,2.1,1308,329900
5861,5861,265,2,2.0,1567,305000
5862,5862,154,4,2.0,1731,330000
5863,5863,310,3,1.1,1139,330000
5864,5864,101,3,2.0,1749,319900
5865,5865,101,3,2.0,1936,299000
5866,5866,265,2,2.0,1680,349000
5867,5867,403,3,2.0,1792,329900
5868,5868,71,2,2.0,1461,338000
5869,5869,26,3,2.0,1700,295000
5870,5870,141,3,2.0,1517,319900
5871,5871,310,3,2.0,1273,328800
5872,5872,228,4,2.0,1738,330000
5873,5873,310,2,1.0,866,355000
5874,5874,228,4,2.1,1509,339900
5875,5875,324,4,3.0,2356,334938
5876,5876,154,2,2.0,1432,299000
5877,5877,249,3,2.0,1769,355000
5878,5878,29,3,2.1,1600,335000
5879,5879,324,5,2.1,2385,349000
5880,5880,265,2,2.0,1276,334900
5881,5881,154,2,2.0,1488,329900
5882,5882,154,3,2.0,1720,299000
5883,5883,29,3,2.0,1842,345000
5884,5884,141,3,2.0,1962,308000
5885,5885,154,3,2.0,1186,299000
5886,5886,228,3,2.1,1600,340000
5887,5887,233,2,2.0,1606,349900
5888,5888,265,2,2.0,1365,310000
5889,5889,175,3,2.0,1456,329000
5890,5890,29,3,2.0,1374,325000
5891,5891,26,3,2.0,1450,298000
5892,5892,310,3,1.0,974,329900
5893,5893,29,3,2.1,2524,340000
5894,5894,29,2,2.0,1473,326053
5895,5895,278,4,3.0,1895,341000
5896,5896,26,4,2.0,1707,305000
5897,5897,228,4,2.1,1749,349500
5898,5898,185,3,2.0,1480,349500
5899,5899,310,4,2.0,1097,325000
5900,5900,278,3,2.1,1876,310000
5901,5901,228,3,2.0,1998,340000
5902,5902,33,3,1.0,1200,349900
5903,5903,310,3,2.0,1837,389900
5904,5904,310,3,2.0,1256,389900
5905,5905,228,3,2.0,2026,362000
5906,5906,175,2,2.0,1580,364000
5907,5907,233,3,3.0,2030,400000
5908,5908,228,3,2.0,2026,399800
5909,5909,58,4,3.0,2428,399999
5910,5910,233,3,2.0,1322,369900
5911,5911,407,3,2.0,1898,385690
5912,5912,213,3,2.0,1898,371490
5913,5913,265,3,2.0,1648,369000
5914,5914,29,4,3.0,2025,375000
5915,5915,216,3,2.0,1224,395000
5916,5916,228,4,3.0,1994,405000
5917,5917,310,3,2.0,1316,405000
5918,5918,228,3,2.1,1420,350000
5919,5919,141,3,2.0,2040,379900
5920,5920,368,3,2.0,1352,399900
5921,5921,233,3,2.1,1800,359000
5922,5922,407,4,2.0,1882,399990
5923,5923,213,2,2.0,1814,389900
5924,5924,34,3,3.1,2239,394900
5925,5925,154,4,3.0,2010,350000
5926,5926,249,3,2.0,1566,365000
5927,5927,185,3,2.0,1549,349900
5928,5928,213,4,2.1,1990,384880
5929,5929,368,3,2.0,1411,400000
5930,5930,58,4,3.0,2428,393990
5931,5931,278,3,2.0,1820,369900
5932,5932,278,4,2.0,1980,359000
5933,5933,249,3,2.0,1512,349800
5934,5934,265,3,3.1,2062,398500
5935,5935,71,3,2.0,1468,349900
5936,5936,14,3,3.0,2264,399000
5937,5937,228,5,3.0,2117,390000
5938,5938,29,4,3.0,2243,401096
5939,5939,29,4,2.0,1755,360425
5940,5940,154,4,3.0,3005,355000
5941,5941,265,3,2.0,1105,359900
5942,5942,154,4,3.0,2625,385500
5943,5943,310,4,2.1,1668,380000
5944,5944,29,4,3.1,2439,365000
5945,5945,185,3,2.0,1391,365000
5946,5946,310,4,2.0,1400,385000
5947,5947,154,3,2.1,1981,379900
5948,5948,185,4,2.0,1901,399900
5949,5949,213,5,3.0,2537,402490
5950,5950,58,3,2.0,1573,349290
5951,5951,58,4,3.0,2223,371990
5952,5952,58,3,3.0,1858,347990
5953,5953,71,3,2.0,1414,354000
5954,5954,29,4,2.0,1472,389950
5955,5955,29,2,2.0,1802,355000
5956,5956,228,4,2.0,1595,359900
5957,5957,175,2,2.0,1830,354000
5958,5958,278,4,3.0,1853,349900
5959,5959,29,4,3.0,1948,389900
5960,5960,216,3,1.0,1108,360000
5961,5961,29,4,2.0,1906,359900
5962,5962,278,4,2.1,2181,350900
5963,5963,310,3,2.0,1080,363900
5964,5964,228,3,2.1,2077,385000
5965,5965,324,4,2.1,1947,349000
5966,5966,101,3,2.0,1876,369900
5967,5967,310,4,2.0,1550,384900
5968,5968,213,4,2.0,2088,399900
5969,5969,324,4,2.0,1859,358800
5970,5970,278,3,2.0,1871,365000
5971,5971,310,3,2.0,1485,369900
5972,5972,368,3,2.0,1133,397000
5973,5973,228,3,2.1,1595,360000
5974,5974,233,3,2.1,1636,359000
5975,5975,278,4,2.1,1825,370000
5976,5976,154,4,4.0,2850,359000
5977,5977,71,3,2.0,1680,395000
5978,5978,324,4,3.0,2456,350000
5979,5979,29,4,3.0,2243,395000
5980,5980,29,2,2.0,1561,349000
5981,5981,228,4,2.1,2001,369000
5982,5982,228,3,2.0,2026,374900
5983,5983,228,5,3.0,2912,360000
5984,5984,213,2,2.0,1690,398500
5985,5985,141,3,2.0,1764,370000
5986,5986,154,6,3.0,2626,369900
5987,5987,213,2,2.0,1512,368000
5988,5988,265,2,2.0,1836,358900
5989,5989,278,5,2.1,2571,360000
5990,5990,310,3,2.0,2057,349999
5991,5991,29,4,3.0,3225,382000
5992,5992,310,3,2.1,1732,403000
5993,5993,33,4,2.0,1296,379900
5994,5994,233,3,2.0,1467,349900
5995,5995,213,4,2.0,1954,385000
5996,5996,407,3,2.1,1868,366990
5997,5997,71,3,2.0,1842,369900
5998,5998,26,2,2.1,2133,369000
5999,5999,228,4,2.0,1806,405000
6000,6000,154,3,3.0,2005,345000
6001,6001,310,2,1.0,864,355000
6002,6002,265,3,3.0,1840,367500
6003,6003,29,4,2.0,1611,345000
6004,6004,175,3,2.0,1426,345000
6005,6005,310,3,2.0,1056,359999
6006,6006,141,4,3.0,2838,349900
6007,6007,278,4,2.1,2352,355000
6008,6008,213,3,2.0,1826,379900
6009,6009,71,3,2.0,1540,389000
6010,6010,141,4,3.0,2621,349777
6011,6011,185,3,2.1,1468,375000
6012,6012,5,4,3.0,2303,399000
6013,6013,278,4,3.0,2084,379000
6014,6014,228,3,2.1,2418,389000
6015,6015,213,3,2.1,1901,405000
6016,6016,278,3,2.0,2134,369999
6017,6017,154,3,2.1,2051,345000
6018,6018,154,4,4.0,2551,349000
6019,6019,324,4,2.1,2956,349000
6020,6020,185,3,2.0,1532,359000
6021,6021,29,4,2.1,1750,349900
6022,6022,228,4,2.1,1633,350000
6023,6023,310,2,1.0,1000,364900
6024,6024,228,4,2.0,2051,405000
6025,6025,213,3,2.1,1893,379900
6026,6026,310,3,2.0,1871,365000
6027,6027,278,4,1.0,1766,399900
6028,6028,265,3,2.0,1258,375000
6029,6029,265,2,2.0,1664,359000
6030,6030,310,3,1.0,1000,389999
6031,6031,29,2,2.0,1929,369000
6032,6032,278,5,2.1,2441,379900
6033,6033,29,3,2.0,2018,345000
6034,6034,154,3,3.0,1991,350000
6035,6035,213,4,3.0,2140,367000
6036,6036,310,3,1.0,1339,370000
6037,6037,185,4,3.0,2189,380000
6038,6038,141,4,2.0,2576,389900
6039,6039,154,2,2.0,1432,349900
6040,6040,213,3,2.0,1757,369900
6041,6041,154,2,2.0,1806,398700
6042,6042,405,3,2.1,1559,365000
6043,6043,29,4,2.0,1811,375000
6044,6044,228,3,2.0,1373,349900
6045,6045,265,3,2.0,1612,347500
6046,6046,324,5,3.0,3082,349900
6047,6047,233,3,2.0,1386,349999
6048,6048,265,2,2.0,1475,349000
6049,6049,310,3,2.0,1416,379900
6050,6050,141,4,2.1,2746,350000
6051,6051,310,2,1.0,900,360000
6052,6052,265,2,2.0,2032,349900
6053,6053,233,3,2.0,1352,395000
6054,6054,233,3,2.0,1230,349000
6055,6055,175,3,2.0,1502,345000
6056,6056,310,3,1.0,1156,385000
6057,6057,213,2,2.0,1370,345000
6058,6058,141,3,2.0,1768,369900
6059,6059,405,4,2.1,2052,399000
6060,6060,185,4,3.0,1960,397990
6061,6061,154,4,2.0,2191,369900
6062,6062,154,2,2.0,1488,359900
6063,6063,175,2,2.0,1580,375000
6064,6064,228,4,3.0,2661,398000
6065,6065,154,4,3.1,2551,382000
6066,6066,265,2,2.0,1680,349000
6067,6067,141,4,2.1,2860,369900
6068,6068,185,3,2.1,2180,365000
6069,6069,310,3,2.0,1581,399000
6070,6070,213,3,2.0,1757,365000
6071,6071,310,2,1.0,866,355000
6072,6072,228,3,2.0,1502,369900
6073,6073,233,2,2.0,1502,375000
6074,6074,228,3,2.1,1920,365000
6075,6075,249,3,2.0,1769,355000
6076,6076,228,4,3.0,2071,389900
6077,6077,29,4,3.0,2952,395432
6078,6078,278,3,2.0,1768,374900
6079,6079,71,3,2.0,1941,359000
6080,6080,324,5,2.1,2385,349000
6081,6081,29,3,2.0,1895,359950
6082,6082,228,3,2.1,1589,399900
6083,6083,71,3,3.0,2063,389900
6084,6084,228,4,2.0,1683,369988
6085,6085,29,3,2.0,1842,345000
6086,6086,300,2,2.0,1347,380000
6087,6087,213,4,3.0,2474,393065
6088,6088,185,4,3.0,2223,380000
6089,6089,14,4,3.0,2160,375000
6090,6090,141,4,3.0,2462,357777
6091,6091,310,4,2.0,1344,395000
6092,6092,233,2,2.0,1606,349900
6093,6093,29,4,2.0,1852,365000
6094,6094,310,3,2.0,1242,369999
6095,6095,154,2,2.1,2230,385000
6096,6096,407,2,2.0,1152,375000
6097,6097,228,4,2.1,1749,349500
6098,6098,228,4,3.0,2044,374999
6099,6099,231,3,2.0,1774,359000
6100,6100,228,3,2.1,1873,359000
6101,6101,33,3,1.1,1073,390000
6102,6102,185,3,2.0,1480,349500
6103,6103,233,3,2.1,1462,419900
6104,6104,213,3,2.1,2032,419900
6105,6105,64,4,2.0,2001,409900
6106,6106,310,3,3.0,1382,412500
6107,6107,310,4,2.0,1579,409999
6108,6108,175,2,2.1,1572,424900
6109,6109,266,3,2.0,2229,435000
6110,6110,233,5,3.0,2189,446000
6111,6111,233,3,3.0,2030,400000
6112,6112,228,3,2.0,2026,399800
6113,6113,58,4,3.0,2428,399999
6114,6114,154,3,3.0,2112,419500
6115,6115,175,2,2.0,898,449000
6116,6116,216,3,2.0,1224,395000
6117,6117,228,4,3.0,1994,405000
6118,6118,310,3,2.0,1316,405000
6119,6119,87,3,2.0,1374,445000
6120,6120,405,3,3.0,3040,425000
6121,6121,249,3,2.1,2269,445000
6122,6122,368,3,2.0,1352,399900
6123,6123,233,3,2.1,2328,449900
6124,6124,405,4,2.0,1738,425000
6125,6125,405,4,3.0,2288,449900
6126,6126,407,4,2.0,1882,399990
6127,6127,233,3,2.1,1716,440000
6128,6128,87,3,2.1,1475,449900
6129,6129,213,5,2.1,2588,419999
6130,6130,87,3,2.0,1739,448000
6131,6131,154,3,3.0,2331,419900
